solute,dG_expt,es_mobley,cav_mobley,disp_mobley,np_mobley,es_SLIC,np_SLIC,SASA,SESV,VdWA,VdWV,tot_area,matched_area,Br1,Br2,Br3,C1,C10,C11,C12,C13,C14,C15,C16,C2,C3,C4,C5,C6,C7,C8,C9,Cl1,Cl2,Cl3,Cl4,Cl5,F1,F2,F3,F4,F5,F6,H1,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H2,H20,H21,H22,H3,H4,H5,H6,H7,H8,H9,I1,I2,N1,N2,O1,O2,O3,O4,O5,O6,P1,S1,S2,Br1_type,Br2_type,Br3_type,C1_type,C10_type,C11_type,C12_type,C13_type,C14_type,C15_type,C16_type,C2_type,C3_type,C4_type,C5_type,C6_type,C7_type,C8_type,C9_type,Cl1_type,Cl2_type,Cl3_type,Cl4_type,Cl5_type,F1_type,F2_type,F3_type,F4_type,F5_type,F6_type,H1_type,H10_type,H11_type,H12_type,H13_type,H14_type,H15_type,H16_type,H17_type,H18_type,H19_type,H2_type,H20_type,H21_type,H22_type,H3_type,H4_type,H5_type,H6_type,H7_type,H8_type,H9_type,I1_type,I2_type,N1_type,N2_type,O1_type,O2_type,O3_type,O4_type,O5_type,O6_type,P1_type,S1_type,S2_type,n_amine,n_amide,n_nitro,n_other,o_carbonyl,o_ester,o_nitro,o_hydroxyl,fluorine,h_hydroxyl,h_amine,h_other,num_acceptor,num_donor
n_pentane,2.32,0.01,15.13,-12.47,2.66,-0.04,2.37,296.7,123.4,150.9,111.7,134.683,121.785,0,0,0,0.417,0,0,0,0,0,0,0,0.413,0.177,0.177,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0.261,0.185,0.171,0,0,0,0,0,0,0,0.295,0,0,0,0.368,0.292,0.352,0.305,0.252,0.239,0.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n_pentyl_acetate,-2.51,-5.4,20.38,-17.81,2.57,-6.52,2.58,388,173.5,208.2,156.9,190.962,151.695,0,0,0,0.15,0,0,0,0,0,0,0,0.475,0.442,0.201,0.127,0.149,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394,0.184,0.252,0.256,0.227,0.179,0,0,0,0,0,0.359,0,0,0,0.337,0.335,0.336,0.327,0.312,0.306,0.224,0,0,0,0,0.47,0.118,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,o-sp3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
n_pentyl_propanoate,-2.11,-5.96,22.07,-19.47,2.6,-6.2,2.65,421.3,195.7,231.6,176.3,209.592,164.219,0,0,0,0.128,0,0,0,0,0,0,0,0.419,0.448,0.24,0.204,0.129,0.151,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.31,0.227,0.186,0.255,0.259,0.23,0.188,0,0,0,0.333,0,0,0,0.347,0.339,0.341,0.332,0.337,0.347,0.317,0,0,0,0,0.369,0.108,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,o-sp3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
n_pentylamine,-4.09,-5.12,16.2,-14.07,2.13,-7.06,2.4,307.3,129.9,157.9,117.8,148.733,115.366,0,0,0,0.481,0,0,0,0,0,0,0,0.205,0.128,0.124,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0.246,0.29,0.24,0.373,0,0,0,0,0,0,0.342,0,0,0,0.29,0.251,0.306,0.156,0.16,0.214,0.187,0,0,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
n_pentylbenzene,-0.23,-2.75,21.98,-19.18,2.8,-2.8,2.65,419.6,207.4,236,188.5,214.795,179.04,0,0,0,0.35,0.104,0.121,0,0,0,0,0,0.353,0.35,0.24,0.239,0.055,0.42,0.121,0.191,0,0,0,0,0,0,0,0,0,0,0,0.379,0.136,0.263,0.266,0.144,0.128,0.187,0.164,0,0,0,0.392,0,0,0,0.413,0.253,0.262,0.298,0.332,0.307,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n_pentylcyclopentane,2.55,0,22.41,-20.02,2.39,-0.09,2.65,418.2,217.1,241.8,195,210.062,157.778,0,0,0,0.27,0.132,0,0,0,0,0,0,0.272,0.158,0.216,0.044,0.497,0.104,0.213,0.103,0,0,0,0,0,0,0,0,0,0,0,0.375,0.366,0.431,0.365,0.107,0.238,0.3,0.26,0.099,0.162,0.181,0.33,0.154,0,0,0.312,0.312,0.206,0.221,0.35,0.206,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,c-sp3,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,h,h,h,h,h,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n_propanethiol,-1.06,-2.41,12.78,-10.68,2.1,-3.44,2.28,254.2,93.8,119.9,85.9,120.983,103.282,0,0,0,0.411,0,0,0,0,0,0,0,0.169,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0,0,0,0,0,0,0,0,0,0,0.313,0,0,0,0.323,0.264,0.268,0.257,0.186,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0.638,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,s,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
n_propyl_acetate,-2.79,-5.3,16.12,-14.15,1.97,-6.29,2.43,322.8,129.7,162.2,118.1,151.857,127.082,0,0,0,0.145,0,0,0,0,0,0,0,0.453,0.424,0.214,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0.141,0,0,0,0,0,0,0,0,0,0.373,0,0,0,0.342,0.343,0.309,0.319,0.315,0.309,0.2,0,0,0,0,0.445,0.108,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,o-sp3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
n_propyl_butyrate,-2.28,-5.35,20.08,-17.61,2.47,-5.84,2.58,388.8,173.8,208.7,157.1,189.97,149.441,0,0,0,0.126,0,0,0,0,0,0,0,0.446,0.447,0.158,0.175,0.228,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,0.243,0.3,0.301,0.207,0.182,0,0,0,0,0,0.3,0,0,0,0.351,0.364,0.343,0.319,0.23,0.269,0.296,0,0,0,0,0.365,0.109,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,o-sp3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
n_propyl_formate,-2.48,-5.03,14.07,-12.54,1.53,-6.65,2.34,281.6,107.1,136.4,97.6,131.821,111.99,0,0,0,0.401,0,0,0,0,0,0,0,0.419,0.211,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0,0,0,0,0,0,0,0,0,0,0.338,0,0,0,0.305,0.315,0.311,0.305,0.197,0.139,0,0,0,0,0,0.493,0.205,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,o-sp2,o-sp3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
n_propyl_propanoate,-2.44,-5.45,18.67,-16.17,2.5,-6.13,2.51,356.2,151.9,185.6,137.6,170.509,139.513,0,0,0,0.122,0,0,0,0,0,0,0,0.403,0.43,0.227,0.219,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0.301,0.194,0.187,0,0,0,0,0,0,0,0.33,0,0,0,0.31,0.328,0.352,0.328,0.32,0.332,0.332,0,0,0,0,0.353,0.116,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,o-sp3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
n_propylamine,-4.39,-4.83,11.63,-9.85,1.78,-6.5,2.25,242.3,86.1,111.9,78.8,109.862,93.384,0,0,0,0.414,0,0,0,0,0,0,0,0.178,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0,0,0,0,0,0,0,0,0,0,0.314,0,0,0,0.326,0.293,0.295,0.247,0.296,0.18,0.309,0,0,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
n_propylbenzene,-0.53,-2.72,18.81,-16.08,2.73,-2.75,2.5,354.1,163.6,189.9,149.7,175.706,158.499,0,0,0,0.325,0,0,0,0,0,0,0,0.324,0.324,0.221,0.221,0.05,0.413,0.106,0.163,0,0,0,0,0,0,0,0,0,0,0,0.382,0.105,0.256,0.203,0,0,0,0,0,0,0,0.348,0,0,0,0.37,0.236,0.235,0.274,0.285,0.36,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n_propylcyclopentane,2.13,0,18.89,-16.74,2.15,-0.08,2.5,353.3,173.3,196,156.2,171.376,138.648,0,0,0,0.251,0,0,0,0,0,0,0,0.262,0.195,0.161,0.043,0.462,0.101,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.342,0.352,0.36,0.211,0.177,0.135,0.293,0,0,0,0.305,0,0,0,0.246,0.326,0.226,0.304,0.197,0.227,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naphthalene,-2.4,-4.51,17.55,-16.38,1.17,-4.74,2.44,326.4,146.7,168.1,137.6,165.085,164.383,0,0,0,0.292,0.087,0,0,0,0,0,0,0.292,0.293,0.292,0.243,0.243,0.241,0.241,0.087,0,0,0,0,0,0,0,0,0,0,0,0.343,0,0,0,0,0,0,0,0,0,0,0.316,0,0,0,0.298,0.343,0.229,0.257,0.269,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,c-sp2,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nitrobenzene,-4.12,-3.63,15.58,-15.35,0.23,-4.35,2.36,292.5,120.1,144,112.5,146.651,136.383,0,0,0,0.314,0,0,0,0,0,0,0,0.314,0.314,0.233,0.234,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0,0,0,0,0,0,0,0,0,0,0.348,0,0,0,0.359,0.231,0.219,0,0,0,0,0,0,0.091,0,0.467,0.466,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,n-sp2,0,o-sp2-n,o-sp2-n,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,3,1
nitroethane,-3.71,-2.47,11.83,-11.09,0.74,-3.09,2.23,234.7,80.1,106.5,73.2,106.109,90.159,0,0,0,0.386,0,0,0,0,0,0,0,0.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0,0,0,0,0,0,0,0,0,0.252,0,0,0,0.327,0.268,0.285,0,0,0,0,0,0,0.074,0,0.565,0.56,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,0,0,0,0,0,0,n-sp2,0,o-sp2-n,o-sp2-n,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
nitromethane,-4.02,-2.53,9.82,-9.32,0.5,-3.34,2.15,198.6,56.6,81,52.8,87.05,81.611,0,0,0,0.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356,0,0,0,0,0,0,0,0,0,0,0.289,0,0,0,0.298,0,0,0,0,0,0,0,0,0.1,0,0.547,0.546,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,0,0,0,0,0,0,0,0,n-sp2,0,o-sp2-n,o-sp2-n,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
NN_dimethyl_p_methylbenzamide,-9.76,-9.1,22.45,-20.86,1.59,-10.76,2.6,399.6,194.5,221.5,176.7,208.606,170.148,0,0,0,0.188,0.352,0,0,0,0,0,0,0.19,0.278,0.254,0.031,0.088,0.051,0.418,0.408,0,0,0,0,0,0,0,0,0,0,0,0.292,0.206,0.206,0.249,0.206,0,0,0,0,0,0,0.305,0,0,0,0.315,0.293,0.363,0.282,0.353,0.281,0.358,0,0,0.02,0,0.417,0,0,0,0,0,0,0,0,0,0,0,c-sp2,c-sp3,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp2,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NN_dimethyl_p_nitrobenzamide,-11.95,-9.24,22.1,-22.78,-0.68,-11.7,2.61,402.9,196.5,222.8,178.8,217.506,168.499,0,0,0,0.209,0,0,0,0,0,0,0,0.205,0.258,0.271,0.032,0.114,0.048,0.431,0.36,0,0,0,0,0,0,0,0,0,0,0,0.296,0.297,0,0,0,0,0,0,0,0,0,0.272,0,0,0,0.228,0.24,0.398,0.265,0.306,0.236,0.15,0,0,0.025,0.11,0.559,0.439,0.56,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp2,n-sp2,o-sp2-n,o-sp2-n,o-sp2-n,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0
NN_dimethylaniline,-3.45,-6.13,17.43,-16,1.43,-5.81,2.45,332.2,149,172.9,137.5,167.936,156.168,0,0,0,0.314,0,0,0,0,0,0,0,0.314,0.314,0.206,0.21,0.072,0.319,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0.21,0.28,0,0,0,0,0,0,0,0,0.338,0,0,0,0.359,0.19,0.17,0.269,0.261,0.266,0.249,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,h,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NN_dimethylbenzamide,-9.29,-9.17,20.12,-18.93,1.19,-11.04,2.53,367.7,172.7,198.2,156.8,190.147,162.414,0,0,0,0.334,0,0,0,0,0,0,0,0.323,0.33,0.196,0.194,0.029,0.053,0.373,0.324,0,0,0,0,0,0,0,0,0,0,0,0.404,0.233,0.095,0,0,0,0,0,0,0,0,0.378,0,0,0,0.382,0.287,0.287,0.308,0.177,0.258,0.304,0,0,0.019,0,0.398,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp2,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
NN_dimethylformamide,-7.81,-8.13,12.42,-11.15,1.27,-9.01,2.26,244.5,86.4,112.6,79.4,114.575,104.445,0,0,0,0.331,0,0,0,0,0,0,0,0.369,0.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0.326,0.238,0.314,0.244,0.284,0,0,0,0,0.025,0,0.477,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,0,0,0,0,n-sp2,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
non_1_ene,2.06,-0.33,21.61,-18.37,3.24,-0.64,2.64,417.5,200.9,233.7,180.9,209.29,161.733,0,0,0,0.554,0,0,0,0,0,0,0,0.238,0.454,0.158,0.207,0.126,0.128,0.132,0.131,0,0,0,0,0,0,0,0,0,0,0,0.339,0.321,0.22,0.162,0.224,0.216,0.232,0.215,0.233,0.18,0,0.347,0,0,0,0.347,0.344,0.358,0.32,0.199,0.299,0.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,h,h,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nonan_1_ol,-3.88,-5.1,22.84,-20.28,2.56,-7.32,2.69,435.8,215.4,248.6,193.1,223.878,166.148,0,0,0,0.503,0,0,0,0,0,0,0,0.214,0.14,0.135,0.139,0.136,0.135,0.143,0.257,0,0,0,0,0,0,0,0,0,0,0,0.45,0.195,0.212,0.237,0.21,0.179,0.216,0.232,0.245,0.321,0.371,0.333,0.322,0,0,0.384,0.338,0.341,0.21,0.194,0.247,0.203,0,0,0,0,0.478,0,0,0,0,0,0,0,0,0,0,0,c-sp3,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,h,h,h,h,h,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nonan_2_one,-2.49,-5.29,22.75,-19.97,2.78,-5.74,2.67,428.6,210.2,242.7,189.2,216.795,162.692,0,0,0,0.12,0,0,0,0,0,0,0,0.47,0.5,0.131,0.212,0.104,0.133,0.135,0.131,0,0,0,0,0,0,0,0,0,0,0,0.378,0.302,0.196,0.153,0.187,0.229,0.187,0.215,0.172,0.196,0,0.362,0,0,0,0.354,0.33,0.332,0.458,0.249,0.205,0.293,0,0,0,0,0.473,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,h,h,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
nonan_5_one,-2.64,-5.2,22.57,-19.71,2.86,-5.37,2.67,429.2,210.5,243,189.3,215.947,167.04,0,0,0,0.096,0,0,0,0,0,0,0,0.482,0.482,0.133,0.127,0.207,0.208,0.093,0.097,0,0,0,0,0,0,0,0,0,0,0,0.421,0.237,0.257,0.327,0.332,0.282,0.209,0.175,0.169,0.178,0,0.293,0,0,0,0.343,0.419,0.354,0.341,0.215,0.226,0.213,0,0,0,0,0.354,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,h,h,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
nonanal,-2.07,-5.09,23.28,-20.7,2.58,-6.02,2.67,427.3,210.1,242.3,188.8,217.668,165.311,0,0,0,0.396,0,0,0,0,0,0,0,0.491,0.19,0.208,0.099,0.13,0.132,0.132,0.133,0,0,0,0,0,0,0,0,0,0,0,0.366,0.125,0.204,0.208,0.225,0.226,0.238,0.22,0.179,0.211,0,0.323,0,0,0,0.44,0.375,0.311,0.305,0.309,0.292,0.208,0,0,0,0,0.549,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,h,h,h,h,h,h,h,h,h,h,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,o-sp2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
o_cresol,-5.87,-6.55,15.59,-14.13,1.46,-8.16,2.37,297.3,124.5,148.4,115.9,146.024,135.047,0,0,0,0.316,0,0,0,0,0,0,0,0.316,0.257,0.261,0.082,0.12,0.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0.267,0.279,0.29,0.29,0.243,0.228,0,0,0,0,0,0.316,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,0,0,0,0,0,o-sp3-h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
o_toluidine,-5.53,-6.81,15.42,-13.98,1.44,-8.09,2.38,299.8,126.9,150.3,118.2,148.874,134.806,0,0,0,0.322,0,0,0,0,0,0,0,0.322,0.263,0.268,0.084,0.094,0.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.347,0,0,0,0.272,0.262,0.281,0.235,0.256,0.147,0.243,0,0,0.296,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,n-sp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
o_xylene,-0.9,-2.75,16.68,-14.45,2.23,-2.71,2.41,313.9,139.3,161.7,129.7,153.509,145.435,0,0,0,0.308,0,0,0,0,0,0,0,0.308,0.251,0.251,0.079,0.079,0.325,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0.362,0.268,0,0,0,0,0,0,0,0,0,0.331,0,0,0,0.261,0.27,0.225,0.237,0.245,0.211,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c-sp2,0,0,0,0,0,0,0,c-sp2,c-sp2,c-sp2,c-sp2,c-sp2,c-sp3,c-sp3,0,0,0,0,0,0,0,0,0,0,0,0,h,h,0,0,0,0,0,0,0,0,0,h,0,0,0,h,h,h,h,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
